2026-03-28 12:34:04,765 - Reading configuration from: /home/sdc_joran/Journal/deeprl_signal_control/config/config_ppo_real.ini
2026-03-28 12:34:04,765 - Using frozen controller run dir: /home/sdc_joran/Journal/deeprl_signal_control/runs/ppo_real
2026-03-28 12:34:04,765 - Adversary output dir: /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh
2026-03-28 12:34:04,766 - Initializing Adversarial Environment...
2026-03-28 12:34:25,025 - Initializing GCN Adversary...
2026-03-28 12:34:25,164 - Start Training...
2026-03-28 12:34:27,196 - Training Finished.
2026-03-28 12:36:54,124 - Reading configuration from: /home/sdc_joran/Journal/deeprl_signal_control/config/config_ppo_real.ini
2026-03-28 12:36:54,124 - Using frozen controller run dir: /home/sdc_joran/Journal/deeprl_signal_control/runs/ppo_real
2026-03-28 12:36:54,124 - Adversary output dir: /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh
2026-03-28 12:36:54,125 - Initializing Adversarial Environment...
2026-03-28 12:37:14,320 - Initializing GCN Adversary...
2026-03-28 12:37:14,459 - Start Training...
2026-03-28 14:16:21,759 - Episode 250: Steps=11, Reward=156017.00
2026-03-28 14:16:45,591 - Episode 251: Steps=11, Reward=154797.00
2026-03-28 14:17:09,190 - Episode 252: Steps=11, Reward=151588.00
2026-03-28 14:17:33,284 - Episode 253: Steps=11, Reward=155139.00
2026-03-28 14:17:58,679 - Episode 254: Steps=11, Reward=227328.00
2026-03-28 14:18:22,102 - Episode 255: Steps=11, Reward=105616.00
2026-03-28 14:18:47,688 - Episode 256: Steps=11, Reward=236564.00
2026-03-28 14:19:14,601 - Episode 257: Steps=11, Reward=274803.00
2026-03-28 14:19:38,985 - Episode 258: Steps=11, Reward=174813.00
2026-03-28 14:20:00,961 - Episode 259: Steps=11, Reward=65191.00
2026-03-28 14:20:00,968 - Saved checkpoint at episode=259 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 14:20:26,463 - Episode 260: Steps=11, Reward=231845.00
2026-03-28 14:20:52,430 - Episode 261: Steps=11, Reward=266679.00
2026-03-28 14:21:18,509 - Episode 262: Steps=11, Reward=253676.00
2026-03-28 14:21:40,460 - Episode 263: Steps=11, Reward=51896.00
2026-03-28 14:22:05,295 - Episode 264: Steps=11, Reward=198050.00
2026-03-28 14:22:27,793 - Episode 265: Steps=11, Reward=112587.00
2026-03-28 14:22:51,682 - Episode 266: Steps=11, Reward=134604.00
2026-03-28 14:23:16,380 - Episode 267: Steps=11, Reward=201828.00
2026-03-28 14:23:38,331 - Episode 268: Steps=11, Reward=49182.00
2026-03-28 14:24:02,294 - Episode 269: Steps=11, Reward=149403.00
2026-03-28 14:24:02,307 - Saved checkpoint at episode=269 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 14:24:24,791 - Episode 270: Steps=11, Reward=76362.00
2026-03-28 14:24:51,331 - Episode 271: Steps=11, Reward=266624.00
2026-03-28 14:25:13,539 - Episode 272: Steps=11, Reward=63768.00
2026-03-28 14:25:35,327 - Episode 273: Steps=11, Reward=62388.00
2026-03-28 14:26:01,210 - Episode 274: Steps=11, Reward=247594.00
2026-03-28 14:26:23,293 - Episode 275: Steps=11, Reward=67969.00
2026-03-28 14:26:49,200 - Episode 276: Steps=11, Reward=236116.00
2026-03-28 14:27:14,599 - Episode 277: Steps=11, Reward=226651.00
2026-03-28 14:27:36,987 - Episode 278: Steps=11, Reward=69627.00
2026-03-28 14:28:02,426 - Episode 279: Steps=11, Reward=219558.00
2026-03-28 14:28:02,434 - Saved checkpoint at episode=279 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 14:28:24,602 - Episode 280: Steps=11, Reward=61571.00
2026-03-28 14:28:50,653 - Episode 281: Steps=11, Reward=255338.00
2026-03-28 14:29:16,059 - Episode 282: Steps=11, Reward=217902.00
2026-03-28 14:29:38,088 - Episode 283: Steps=11, Reward=60545.00
2026-03-28 14:30:00,172 - Episode 284: Steps=11, Reward=61414.00
2026-03-28 14:30:26,373 - Episode 285: Steps=11, Reward=260379.00
2026-03-28 14:30:48,458 - Episode 286: Steps=11, Reward=56060.00
2026-03-28 14:31:12,837 - Episode 287: Steps=11, Reward=192466.00
2026-03-28 14:31:35,095 - Episode 288: Steps=11, Reward=53642.00
2026-03-28 14:31:57,416 - Episode 289: Steps=11, Reward=68213.00
2026-03-28 14:31:57,427 - Saved checkpoint at episode=289 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 14:32:22,261 - Episode 290: Steps=11, Reward=199650.00
2026-03-28 14:32:45,021 - Episode 291: Steps=11, Reward=76897.00
2026-03-28 14:33:07,870 - Episode 292: Steps=11, Reward=106544.00
2026-03-28 14:33:30,042 - Episode 293: Steps=11, Reward=70431.00
2026-03-28 14:33:52,114 - Episode 294: Steps=11, Reward=61210.00
2026-03-28 14:34:13,725 - Episode 295: Steps=11, Reward=65873.00
2026-03-28 14:34:38,414 - Episode 296: Steps=11, Reward=202433.00
2026-03-28 14:35:00,303 - Episode 297: Steps=11, Reward=62464.00
2026-03-28 14:35:22,552 - Episode 298: Steps=11, Reward=67359.00
2026-03-28 14:35:44,479 - Episode 299: Steps=11, Reward=58503.00
2026-03-28 14:35:44,489 - Saved checkpoint at episode=299 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 14:36:11,374 - Episode 300: Steps=11, Reward=298766.00
2026-03-28 14:36:34,149 - Episode 301: Steps=11, Reward=99648.00
2026-03-28 14:36:56,595 - Episode 302: Steps=11, Reward=88598.00
2026-03-28 14:37:18,795 - Episode 303: Steps=11, Reward=60093.00
2026-03-28 14:37:44,483 - Episode 304: Steps=11, Reward=256670.00
2026-03-28 14:38:07,552 - Episode 305: Steps=11, Reward=86511.00
2026-03-28 14:38:29,524 - Episode 306: Steps=11, Reward=61544.00
2026-03-28 14:38:51,377 - Episode 307: Steps=11, Reward=59198.00
2026-03-28 14:39:13,576 - Episode 308: Steps=11, Reward=62431.00
2026-03-28 14:39:36,885 - Episode 309: Steps=11, Reward=136720.00
2026-03-28 14:39:36,892 - Saved checkpoint at episode=309 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 14:40:00,925 - Episode 310: Steps=11, Reward=173187.00
2026-03-28 14:40:27,061 - Episode 311: Steps=11, Reward=259597.00
2026-03-28 14:40:48,859 - Episode 312: Steps=11, Reward=59946.00
2026-03-28 14:41:10,818 - Episode 313: Steps=11, Reward=61557.00
2026-03-28 14:41:37,314 - Episode 314: Steps=11, Reward=278613.00
2026-03-28 14:42:01,359 - Episode 315: Steps=11, Reward=167619.00
2026-03-28 14:42:26,590 - Episode 316: Steps=11, Reward=233345.00
2026-03-28 14:42:49,749 - Episode 317: Steps=11, Reward=107456.00
2026-03-28 14:43:11,937 - Episode 318: Steps=11, Reward=53485.00
2026-03-28 14:43:34,421 - Episode 319: Steps=11, Reward=67626.00
2026-03-28 14:43:34,430 - Saved checkpoint at episode=319 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 14:43:56,514 - Episode 320: Steps=11, Reward=62296.00
2026-03-28 14:44:20,303 - Episode 321: Steps=11, Reward=172614.00
2026-03-28 14:44:42,804 - Episode 322: Steps=11, Reward=67893.00
2026-03-28 14:45:04,940 - Episode 323: Steps=11, Reward=62568.00
2026-03-28 14:45:28,489 - Episode 324: Steps=11, Reward=129927.00
2026-03-28 14:45:50,223 - Episode 325: Steps=11, Reward=43250.00
2026-03-28 14:46:12,328 - Episode 326: Steps=11, Reward=64452.00
2026-03-28 14:46:35,772 - Episode 327: Steps=11, Reward=138014.00
2026-03-28 14:46:58,470 - Episode 328: Steps=11, Reward=94252.00
2026-03-28 14:47:20,563 - Episode 329: Steps=11, Reward=53886.00
2026-03-28 14:47:20,570 - Saved checkpoint at episode=329 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 14:47:42,915 - Episode 330: Steps=11, Reward=57760.00
2026-03-28 14:48:06,030 - Episode 331: Steps=11, Reward=147864.00
2026-03-28 14:48:30,666 - Episode 332: Steps=11, Reward=167695.00
2026-03-28 14:48:54,183 - Episode 333: Steps=11, Reward=145343.00
2026-03-28 14:49:16,071 - Episode 334: Steps=11, Reward=49093.00
2026-03-28 14:49:38,042 - Episode 335: Steps=11, Reward=44989.00
2026-03-28 14:50:00,113 - Episode 336: Steps=11, Reward=56629.00
2026-03-28 14:50:22,308 - Episode 337: Steps=11, Reward=55225.00
2026-03-28 14:50:46,910 - Episode 338: Steps=11, Reward=193379.00
2026-03-28 14:51:09,516 - Episode 339: Steps=11, Reward=76815.00
2026-03-28 14:51:09,526 - Saved checkpoint at episode=339 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 14:51:31,425 - Episode 340: Steps=11, Reward=63874.00
2026-03-28 14:51:54,146 - Episode 341: Steps=11, Reward=66375.00
2026-03-28 14:52:16,140 - Episode 342: Steps=11, Reward=64931.00
2026-03-28 14:52:40,923 - Episode 343: Steps=11, Reward=201161.00
2026-03-28 14:53:02,942 - Episode 344: Steps=11, Reward=58444.00
2026-03-28 14:53:26,201 - Episode 345: Steps=11, Reward=108924.00
2026-03-28 14:53:51,531 - Episode 346: Steps=11, Reward=227528.00
2026-03-28 14:54:16,714 - Episode 347: Steps=11, Reward=226591.00
2026-03-28 14:54:38,766 - Episode 348: Steps=11, Reward=63741.00
2026-03-28 14:55:01,950 - Episode 349: Steps=11, Reward=135660.00
2026-03-28 14:55:01,958 - Saved checkpoint at episode=349 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 14:55:23,677 - Episode 350: Steps=11, Reward=56411.00
2026-03-28 14:55:48,959 - Episode 351: Steps=11, Reward=214541.00
2026-03-28 14:56:10,369 - Episode 352: Steps=11, Reward=43450.00
2026-03-28 14:56:33,937 - Episode 353: Steps=11, Reward=162160.00
2026-03-28 14:56:55,883 - Episode 354: Steps=11, Reward=63869.00
2026-03-28 14:57:17,942 - Episode 355: Steps=11, Reward=60165.00
2026-03-28 14:57:40,053 - Episode 356: Steps=11, Reward=62035.00
2026-03-28 14:58:03,051 - Episode 357: Steps=11, Reward=117866.00
2026-03-28 14:58:25,053 - Episode 358: Steps=11, Reward=59213.00
2026-03-28 14:58:46,924 - Episode 359: Steps=11, Reward=54665.00
2026-03-28 14:58:46,935 - Saved checkpoint at episode=359 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 14:59:09,042 - Episode 360: Steps=11, Reward=51502.00
2026-03-28 14:59:31,917 - Episode 361: Steps=11, Reward=93127.00
2026-03-28 14:59:54,200 - Episode 362: Steps=11, Reward=59658.00
2026-03-28 15:00:15,893 - Episode 363: Steps=11, Reward=46986.00
2026-03-28 15:00:38,741 - Episode 364: Steps=11, Reward=105453.00
2026-03-28 15:01:01,761 - Episode 365: Steps=11, Reward=105554.00
2026-03-28 15:01:24,586 - Episode 366: Steps=11, Reward=102500.00
2026-03-28 15:01:49,435 - Episode 367: Steps=11, Reward=198327.00
2026-03-28 15:02:14,105 - Episode 368: Steps=11, Reward=208258.00
2026-03-28 15:02:36,507 - Episode 369: Steps=11, Reward=67808.00
2026-03-28 15:02:36,517 - Saved checkpoint at episode=369 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 15:02:58,208 - Episode 370: Steps=11, Reward=52255.00
2026-03-28 15:03:24,246 - Episode 371: Steps=11, Reward=252608.00
2026-03-28 15:03:46,542 - Episode 372: Steps=11, Reward=69971.00
2026-03-28 15:04:11,791 - Episode 373: Steps=11, Reward=217682.00
2026-03-28 15:04:36,492 - Episode 374: Steps=11, Reward=184984.00
2026-03-28 15:04:58,824 - Episode 375: Steps=11, Reward=61146.00
2026-03-28 15:05:21,036 - Episode 376: Steps=11, Reward=50942.00
2026-03-28 15:05:42,846 - Episode 377: Steps=11, Reward=51024.00
2026-03-28 15:06:04,900 - Episode 378: Steps=11, Reward=60015.00
2026-03-28 15:06:27,475 - Episode 379: Steps=11, Reward=50876.00
2026-03-28 15:06:27,484 - Saved checkpoint at episode=379 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 15:06:53,750 - Episode 380: Steps=11, Reward=253107.00
2026-03-28 15:07:19,521 - Episode 381: Steps=11, Reward=242385.00
2026-03-28 15:07:41,980 - Episode 382: Steps=11, Reward=83387.00
2026-03-28 15:08:04,230 - Episode 383: Steps=11, Reward=81508.00
2026-03-28 15:08:26,160 - Episode 384: Steps=11, Reward=57408.00
2026-03-28 15:08:48,151 - Episode 385: Steps=11, Reward=58053.00
2026-03-28 15:09:10,035 - Episode 386: Steps=11, Reward=56996.00
2026-03-28 15:09:32,615 - Episode 387: Steps=11, Reward=85009.00
2026-03-28 15:09:58,966 - Episode 388: Steps=11, Reward=254064.00
2026-03-28 15:10:23,947 - Episode 389: Steps=11, Reward=210048.00
2026-03-28 15:10:23,958 - Saved checkpoint at episode=389 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 15:10:46,562 - Episode 390: Steps=11, Reward=78825.00
2026-03-28 15:11:08,265 - Episode 391: Steps=11, Reward=54937.00
2026-03-28 15:11:32,366 - Episode 392: Steps=11, Reward=198801.00
2026-03-28 15:11:56,986 - Episode 393: Steps=11, Reward=198977.00
2026-03-28 15:12:19,455 - Episode 394: Steps=11, Reward=83967.00
2026-03-28 15:12:44,062 - Episode 395: Steps=11, Reward=199714.00
2026-03-28 15:13:05,807 - Episode 396: Steps=11, Reward=51720.00
2026-03-28 15:13:31,474 - Episode 397: Steps=11, Reward=227826.00
2026-03-28 15:13:53,262 - Episode 398: Steps=11, Reward=63836.00
2026-03-28 15:14:15,143 - Episode 399: Steps=11, Reward=59480.00
2026-03-28 15:14:15,150 - Saved checkpoint at episode=399 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 15:14:38,895 - Episode 400: Steps=11, Reward=120875.00
2026-03-28 15:15:02,555 - Episode 401: Steps=11, Reward=152514.00
2026-03-28 15:15:27,223 - Episode 402: Steps=11, Reward=193965.00
2026-03-28 15:15:49,092 - Episode 403: Steps=11, Reward=47076.00
2026-03-28 15:16:10,870 - Episode 404: Steps=11, Reward=49198.00
2026-03-28 15:16:34,258 - Episode 405: Steps=11, Reward=144000.00
2026-03-28 15:16:56,274 - Episode 406: Steps=11, Reward=42709.00
2026-03-28 15:17:18,166 - Episode 407: Steps=11, Reward=52434.00
2026-03-28 15:17:40,494 - Episode 408: Steps=11, Reward=48002.00
2026-03-28 15:18:05,136 - Episode 409: Steps=11, Reward=204362.00
2026-03-28 15:18:05,145 - Saved checkpoint at episode=409 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 15:18:27,059 - Episode 410: Steps=11, Reward=48519.00
2026-03-28 15:18:51,665 - Episode 411: Steps=11, Reward=206497.00
2026-03-28 15:19:13,512 - Episode 412: Steps=11, Reward=41663.00
2026-03-28 15:19:38,205 - Episode 413: Steps=11, Reward=212377.00
2026-03-28 15:20:00,117 - Episode 414: Steps=11, Reward=50677.00
2026-03-28 15:20:25,287 - Episode 415: Steps=11, Reward=223557.00
2026-03-28 15:20:46,675 - Episode 416: Steps=11, Reward=40471.00
2026-03-28 15:21:10,328 - Episode 417: Steps=11, Reward=143280.00
2026-03-28 15:21:31,912 - Episode 418: Steps=11, Reward=50314.00
2026-03-28 15:21:53,616 - Episode 419: Steps=11, Reward=45945.00
2026-03-28 15:21:53,626 - Saved checkpoint at episode=419 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 15:22:15,706 - Episode 420: Steps=11, Reward=58140.00
2026-03-28 15:22:40,892 - Episode 421: Steps=11, Reward=228337.00
2026-03-28 15:23:03,021 - Episode 422: Steps=11, Reward=54732.00
2026-03-28 15:23:24,868 - Episode 423: Steps=11, Reward=45494.00
2026-03-28 15:23:46,859 - Episode 424: Steps=11, Reward=45325.00
2026-03-28 15:24:08,833 - Episode 425: Steps=11, Reward=45930.00
2026-03-28 15:24:31,375 - Episode 426: Steps=11, Reward=79404.00
2026-03-28 15:24:56,749 - Episode 427: Steps=11, Reward=233657.00
2026-03-28 15:25:18,528 - Episode 428: Steps=11, Reward=44333.00
2026-03-28 15:25:40,441 - Episode 429: Steps=11, Reward=60102.00
2026-03-28 15:25:40,450 - Saved checkpoint at episode=429 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 15:26:02,062 - Episode 430: Steps=11, Reward=48053.00
2026-03-28 15:26:26,827 - Episode 431: Steps=11, Reward=199150.00
2026-03-28 15:26:49,209 - Episode 432: Steps=11, Reward=61132.00
2026-03-28 15:27:14,128 - Episode 433: Steps=11, Reward=209565.00
2026-03-28 15:27:36,137 - Episode 434: Steps=11, Reward=53851.00
2026-03-28 15:27:58,108 - Episode 435: Steps=11, Reward=43163.00
2026-03-28 15:28:20,401 - Episode 436: Steps=11, Reward=58021.00
2026-03-28 15:28:44,277 - Episode 437: Steps=11, Reward=172135.00
2026-03-28 15:29:08,201 - Episode 438: Steps=11, Reward=153963.00
2026-03-28 15:29:30,543 - Episode 439: Steps=11, Reward=59796.00
2026-03-28 15:29:30,551 - Saved checkpoint at episode=439 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 15:29:52,627 - Episode 440: Steps=11, Reward=47968.00
2026-03-28 15:30:17,863 - Episode 441: Steps=11, Reward=211880.00
2026-03-28 15:30:40,039 - Episode 442: Steps=11, Reward=61860.00
2026-03-28 15:31:02,102 - Episode 443: Steps=11, Reward=64431.00
2026-03-28 15:31:24,344 - Episode 444: Steps=11, Reward=58625.00
2026-03-28 15:31:46,566 - Episode 445: Steps=11, Reward=53082.00
2026-03-28 15:32:08,482 - Episode 446: Steps=11, Reward=47488.00
2026-03-28 15:32:30,707 - Episode 447: Steps=11, Reward=52512.00
2026-03-28 15:32:52,582 - Episode 448: Steps=11, Reward=50844.00
2026-03-28 15:33:14,572 - Episode 449: Steps=11, Reward=62598.00
2026-03-28 15:33:14,584 - Saved checkpoint at episode=449 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 15:33:36,815 - Episode 450: Steps=11, Reward=63071.00
2026-03-28 15:33:59,609 - Episode 451: Steps=11, Reward=88423.00
2026-03-28 15:34:22,648 - Episode 452: Steps=11, Reward=117182.00
2026-03-28 15:34:46,777 - Episode 453: Steps=11, Reward=172198.00
2026-03-28 15:35:08,829 - Episode 454: Steps=11, Reward=52123.00
2026-03-28 15:35:32,152 - Episode 455: Steps=11, Reward=102311.00
2026-03-28 15:35:54,704 - Episode 456: Steps=11, Reward=72505.00
2026-03-28 15:36:18,236 - Episode 457: Steps=11, Reward=128532.00
2026-03-28 15:36:40,108 - Episode 458: Steps=11, Reward=42562.00
2026-03-28 15:37:02,305 - Episode 459: Steps=11, Reward=50547.00
2026-03-28 15:37:02,312 - Saved checkpoint at episode=459 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 15:37:24,171 - Episode 460: Steps=11, Reward=43617.00
2026-03-28 15:37:48,616 - Episode 461: Steps=11, Reward=182254.00
2026-03-28 15:38:10,555 - Episode 462: Steps=11, Reward=61223.00
2026-03-28 15:38:32,264 - Episode 463: Steps=11, Reward=50315.00
2026-03-28 15:38:57,681 - Episode 464: Steps=11, Reward=230124.00
2026-03-28 15:39:19,259 - Episode 465: Steps=11, Reward=37458.00
2026-03-28 15:39:42,166 - Episode 466: Steps=11, Reward=108976.00
2026-03-28 15:40:08,357 - Episode 467: Steps=11, Reward=245269.00
2026-03-28 15:40:30,592 - Episode 468: Steps=11, Reward=51798.00
2026-03-28 15:40:52,357 - Episode 469: Steps=11, Reward=52378.00
2026-03-28 15:40:52,368 - Saved checkpoint at episode=469 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 15:41:14,676 - Episode 470: Steps=11, Reward=55861.00
2026-03-28 15:41:36,534 - Episode 471: Steps=11, Reward=64025.00
2026-03-28 15:41:59,971 - Episode 472: Steps=11, Reward=134790.00
2026-03-28 15:42:24,178 - Episode 473: Steps=11, Reward=171145.00
2026-03-28 15:42:45,837 - Episode 474: Steps=11, Reward=52173.00
2026-03-28 15:43:07,870 - Episode 475: Steps=11, Reward=56444.00
2026-03-28 15:43:31,887 - Episode 476: Steps=11, Reward=176361.00
2026-03-28 15:43:54,859 - Episode 477: Steps=11, Reward=115720.00
2026-03-28 15:44:16,653 - Episode 478: Steps=11, Reward=42128.00
2026-03-28 15:44:38,579 - Episode 479: Steps=11, Reward=54258.00
2026-03-28 15:44:38,586 - Saved checkpoint at episode=479 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 15:45:02,745 - Episode 480: Steps=11, Reward=168622.00
2026-03-28 15:45:25,051 - Episode 481: Steps=11, Reward=54401.00
2026-03-28 15:45:50,774 - Episode 482: Steps=11, Reward=244159.00
2026-03-28 15:46:12,826 - Episode 483: Steps=11, Reward=49474.00
2026-03-28 15:46:34,419 - Episode 484: Steps=11, Reward=45800.00
2026-03-28 15:46:59,648 - Episode 485: Steps=11, Reward=235391.00
2026-03-28 15:47:21,680 - Episode 486: Steps=11, Reward=48480.00
2026-03-28 15:47:44,033 - Episode 487: Steps=11, Reward=58817.00
2026-03-28 15:48:06,444 - Episode 488: Steps=11, Reward=63949.00
2026-03-28 15:48:28,364 - Episode 489: Steps=11, Reward=51699.00
2026-03-28 15:48:28,371 - Saved checkpoint at episode=489 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 15:48:50,510 - Episode 490: Steps=11, Reward=57691.00
2026-03-28 15:49:12,634 - Episode 491: Steps=11, Reward=66773.00
2026-03-28 15:49:34,880 - Episode 492: Steps=11, Reward=63886.00
2026-03-28 15:49:56,770 - Episode 493: Steps=11, Reward=50765.00
2026-03-28 15:50:20,737 - Episode 494: Steps=11, Reward=162732.00
2026-03-28 15:50:47,025 - Episode 495: Steps=11, Reward=276532.00
2026-03-28 15:51:08,990 - Episode 496: Steps=11, Reward=44926.00
2026-03-28 15:51:32,841 - Episode 497: Steps=11, Reward=138765.00
2026-03-28 15:51:58,546 - Episode 498: Steps=11, Reward=243955.00
2026-03-28 15:52:20,618 - Episode 499: Steps=11, Reward=53130.00
2026-03-28 15:52:20,626 - Saved checkpoint at episode=499 to /home/sdc_joran/Journal/deeprl_signal_control/output_adversary_monaco/ppo_real_fresh/model
2026-03-28 15:52:20,644 - Training Finished.
